0.12   0  0  0  0  0  0  0  0  0
0.14   -4.21614001472229e-05  -5.961100779913655e-05  -0.00011804275872241655  -5.961100779913655e-05  1.77223895540448e-05  -8.56443179816104e-05  -0.00011804275872241612  -8.56443179816104e-05  0.0001897203637764083
0.16   -0.0002321983154281493  7.997523573430136e-05  -6.228516634540363e-05  7.997523573430136e-05  -0.00010430679177945773  -5.696837345773112e-05  -6.22851663454032e-05  -5.696837345773112e-05  0.00018681633451335822
0.18   -0.0005066092136164178  -0.0004106927743813601  6.392475450726475e-05  -0.0004106927743813592  -0.00030756754616422573  3.08438648253774e-05  6.392475450726519e-05  3.08438648253774e-05  8.132547679838998e-05
0.20   -0.00010640788892554053  -0.0003001113658284817  3.094709436174403e-05  -0.0003001113658284817  -3.70509736045228e-05  -3.4518815691988005e-05  3.09470943617449e-05  -3.451881569198811e-05  7.173299228073558e-05
