0.395972588	0.387028172
0.300620358	0.278412309
0.221473915	0.225762486
0.108358463	0.116987225
2.63545424	2.685430005
4.12578199	4.110327509
1.934851326	2.034898581
1.059709616	1.01130073
0.920835546	0.862076022
2.050557358	2.064358489
1.382994048	1.348653684
3.097132721	3.051681676
0.247752767	0.232393323
0.287934233	0.263608101
0.210696577	0.235655712
0.251919818	0.241049675
1.769203578	1.812165794
4.602895181	4.505046592
2.22288927	2.453420399
1.045901473	1.166148891
1.920783797	1.948571961
1.210309559	1.212892801
1.415149307	1.398350573
0.837212765	0.749250726
0.378451866	0.365664989
0.579312027	0.607266254
0.04650004	0.036465724
0.306613477	0.335168778
4.132950829	4.159501191
1.52669907	1.522903931
2.310913707	2.331434124
0.536986267	0.546097273
2.571630628	2.558845658
1.029281652	1.043436711
1.684516417	1.707924652
1.517191386	1.526706777
0.367291073	0.377302668
0.2838451	0.265258195
0.582331374	0.571692287
0.206915733	0.186529884
2.50893938	2.47104097
4.780795876	4.809391074
1.759675552	1.692198027
0.442023491	0.417820518
3.031471844	2.977964622
0.440743881	0.423656034
0.449033861	0.408529409
1.605604971	1.642018097
0.132519345	0.156794181
0.140503463	0.126479002
0.318139735	0.321973982
0.245955968	0.241101263
2.831748842	2.831127335
1.073959849	1.049486306
1.994463942	1.942971265
0.472072871	0.407488211
0.950202702	0.955689414
1.491578326	1.441639762
0.978915062	0.976998545
1.040787592	1.028830753
0.090209416	0.129121911
0.206344642	0.209109905
0.300081312	0.308373347
0.43118743	0.382187263
3.482134968	3.430210456
4.165624317	4.11581327
1.705681509	1.790493347
0.704860877	0.651472948
0.555390815	0.394934616
2.819327111	2.857661913
1.392106301	1.282492083
1.237787322	1.252087354
0.080395583	0.086503909
0.183680505	0.180546692
0.314093899	0.321553793
0.370444817	0.383873297
3.149840942	3.104689046
3.425757808	3.308718581
1.899249806	1.868242058
0.432749815	0.400564856
1.897159349	1.936639318
0.655874149	0.598294894
0.804616949	0.871839897
1.770299859	1.7881124
0.235593233	0.234270148
0.615846691	0.610266438
0.234544946	0.229656075
0.548231125	0.57522684
3.612493573	3.498305382
2.688617468	2.270717108
2.050335063	2.131907701
1.630443812	1.60581792
0.633950918	0.540810462
1.52433701	1.560323522
1.492306454	1.471066658
1.05338713	0.935156085
0.473798894	0.425119767
0.287970678	0.277737807
0.2370755	0.215306079
0.284782419	0.260118617
1.845716275	1.896266071
2.431577649	2.494643395
2.056684274	2.115463064
0.35035209	0.316394029
1.933984996	1.985477123
2.390425972	2.452019788
0.873408018	0.927612501
2.345774555	2.450615685
0.311744719	0.321970798
0.581695645	0.515711994
0.508927286	0.513794137
0.417848122	0.411230576
1.614499099	1.650781243
2.538208696	2.465726948
1.294358138	1.356599775
0.421985033	0.419198077
2.313935034	2.257550063
1.391522391	1.515867285
0.146537653	0.166166418
0.561793567	0.522483042
0.149830376	0.147162944
0.24788355	0.253968836
0.312691205	0.330784513
0.256835324	0.239240026
1.325257733	1.363799951
0.655341461	0.612505037
0.5479355	0.485346117
0.986703335	0.972397437
1.534638642	1.442639199
1.146826745	1.16030008
0.902815814	0.885619324
1.348787533	1.3105778
0.235934077	0.254912909
0.333357294	0.347804403
0.295176192	0.317412025
0.174206494	0.174462227
3.307266424	3.28600107
1.506671853	1.402021787
0.998189454	1.064040547
