maxdf    percentage(%) @ various temperatures
     0.0000       0.2880       0.2880       0.3780       0.3600
     0.0062      22.4482       5.6706      11.0531       5.8326
     0.0124      57.8398      20.0180      30.0090      15.3195
     0.0186      17.1557      22.6823      17.6958      18.0918
     0.0248       1.9262      19.2799      15.9496      18.9379
     0.0310       0.3240      13.2853      12.1512      14.5995
     0.0372       0.0180       8.2628       6.8587      10.9631
     0.0434       0.0000       4.7525       3.4383       6.4266
     0.0496       0.0000       2.3042       1.0981       4.0144
     0.0558       0.0000       1.2781       0.7201       2.0162
     0.0620       0.0000       0.9181       0.2340       1.4221
     0.0682       0.0000       0.5761       0.1620       0.9361
     0.0744       0.0000       0.2700       0.0900       0.3600
     0.0806       0.0000       0.1440       0.0540       0.1800
     0.0868       0.0000       0.1080       0.0540       0.1980
     0.0930       0.0000       0.0180       0.0000       0.0900
     0.0992       0.0000       0.0900       0.0000       0.1080
     0.1054       0.0000       0.0180       0.0000       0.0360
     0.1116       0.0000       0.0000       0.0000       0.0000
     0.1178       0.0000       0.0000       0.0000       0.0180
     0.1240       0.0000       0.0000       0.0000       0.0180
     0.1302       0.0000       0.0180       0.0000       0.0180
     0.1364       0.0000       0.0000       0.0000       0.0000
     0.1426       0.0000       0.0000       0.0000       0.0000
     0.1488       0.0000       0.0000       0.0000       0.0000
     0.1550       0.0000       0.0000       0.0000       0.0180
     0.1612       0.0000       0.0000       0.0000       0.0000
     0.1674       0.0000       0.0000       0.0000       0.0000
     0.1736       0.0000       0.0000       0.0000       0.0000
     0.1798       0.0000       0.0000       0.0000       0.0000
     0.1860       0.0000       0.0180       0.0180       0.0000
     0.1922       0.0000       0.0000       0.0000       0.0000
     0.1984       0.0000       0.0000       0.0000       0.0000
     0.2046       0.0000       0.0000       0.0000       0.0000
     0.2108       0.0000       0.0000       0.0000       0.0000
     0.2170       0.0000       0.0000       0.0000       0.0000
     0.2232       0.0000       0.0000       0.0000       0.0000
     0.2294       0.0000       0.0000       0.0000       0.0000
     0.2356       0.0000       0.0000       0.0000       0.0000
     0.2418       0.0000       0.0000       0.0000       0.0000
     0.2480       0.0000       0.0000       0.0000       0.0000
     0.2542       0.0000       0.0000       0.0180       0.0180
     0.2604       0.0000       0.0000       0.0000       0.0000
     0.2666       0.0000       0.0000       0.0000       0.0000
     0.2728       0.0000       0.0000       0.0000       0.0000
     0.2790       0.0000       0.0000       0.0000       0.0000
     0.2852       0.0000       0.0000       0.0000       0.0000
     0.2914       0.0000       0.0000       0.0000       0.0000
     0.2976       0.0000       0.0000       0.0180       0.0180
     0.3038       0.0000       0.0000       0.0000       0.0000
