maxdf    percentage(%) @ various temperatures
     0.0000       0.2160       0.2700       0.4500       0.4680
     0.0060       9.1269       3.0423       4.7705       2.7723
     0.0120      48.4068      11.6652      22.7363      10.6571
     0.0180      31.2151      13.8794      17.3177      10.3870
     0.0240       9.3069      16.1296      10.3870      11.7012
     0.0300       1.5482      13.8434      10.2070      12.4032
     0.0360       0.1260      11.6472      10.5491      12.0612
     0.0420       0.0360       7.5608       7.5248       9.8470
     0.0480       0.0180       5.6526       5.4185       7.5068
     0.0540       0.0000       3.6004       3.1683       4.8785
     0.0600       0.0000       2.8083       2.1242       4.1044
     0.0660       0.0000       2.1602       1.3141       2.8803
     0.0720       0.0000       1.5302       0.9721       2.0882
     0.0780       0.0000       1.4941       0.7561       1.9082
     0.0840       0.0000       1.1701       0.5761       1.4761
     0.0900       0.0000       1.1881       0.5581       1.3321
     0.0960       0.0000       0.7201       0.3780       0.9181
     0.1020       0.0000       0.5221       0.2160       0.6301
     0.1080       0.0000       0.2880       0.1620       0.5041
     0.1140       0.0000       0.1980       0.1440       0.4140
     0.1200       0.0000       0.1800       0.0900       0.2700
     0.1260       0.0000       0.0540       0.0180       0.0720
     0.1320       0.0000       0.0900       0.0180       0.2340
     0.1380       0.0000       0.0540       0.0540       0.1260
     0.1440       0.0000       0.0180       0.0360       0.0720
     0.1500       0.0000       0.0540       0.0000       0.0720
     0.1560       0.0000       0.0180       0.0180       0.0540
     0.1620       0.0000       0.0360       0.0000       0.0540
     0.1680       0.0000       0.0360       0.0000       0.0360
     0.1740       0.0000       0.0000       0.0000       0.0000
     0.1800       0.0000       0.0000       0.0000       0.0000
     0.1860       0.0000       0.0000       0.0000       0.0000
     0.1920       0.0000       0.0180       0.0180       0.0000
     0.1980       0.0000       0.0360       0.0180       0.0180
     0.2040       0.0000       0.0000       0.0000       0.0180
     0.2100       0.0000       0.0000       0.0000       0.0000
     0.2160       0.0000       0.0180       0.0000       0.0180
     0.2220       0.0000       0.0000       0.0000       0.0000
     0.2280       0.0000       0.0000       0.0000       0.0000
     0.2340       0.0000       0.0000       0.0000       0.0000
     0.2400       0.0000       0.0000       0.0000       0.0000
     0.2460       0.0000       0.0000       0.0000       0.0000
     0.2520       0.0000       0.0000       0.0000       0.0000
     0.2580       0.0000       0.0000       0.0000       0.0000
     0.2640       0.0000       0.0000       0.0000       0.0000
     0.2700       0.0000       0.0000       0.0000       0.0000
     0.2760       0.0000       0.0180       0.0000       0.0180
     0.2820       0.0000       0.0000       0.0000       0.0000
     0.2880       0.0000       0.0000       0.0000       0.0000
     0.2940       0.0000       0.0000       0.0000       0.0000
